gamePk,date,away,home,venue,pythag_tag,pythag_basis,home_prior_games_all,away_prior_games_all,home_prior_games_split,away_prior_games_split,home_rs_hat,home_ra_hat,away_rs_hat,away_ra_hat,home_strength,away_strength,league_hfa_p,pythag_p_home,pythag_p_away,pythag_split_p_home,pythag_lean,pythag_lean_p,final_home_runs,final_away_runs,home_win,pythag_grade_fg,is_doubleheader_pair,pythag_split_basis
823529,2026-06-29,Detroit Tigers,New York Yankees,Yankee Stadium,pythag_v1,pooled,83.0,84.0,37.0,40.0,4.664026041932859,4.166489096120051,4.322535718197893,4.3372416005508345,0.5514259262102648,0.49844616651500656,0.5281306715063521,0.5806130874196501,0.4193869125803499,0.5945396014770273,New York Yankees,0.5806130874196501,3.0,7.0,0.0,L,False,split
823771,2026-06-29,Cincinnati Reds,Milwaukee Brewers,American Family Field,pythag_v1,pooled,81.0,82.0,43.0,41.0,4.755210380658559,4.158195455285425,4.395036071843418,4.64751131936817,0.5610716261660128,0.4744680435475349,0.5281306715063521,0.6131021125686148,0.3868978874313852,0.6114028578887466,Milwaukee Brewers,0.6131021125686148,5.0,3.0,1.0,W,False,split
824176,2026-06-29,Minnesota Twins,Houston Astros,Daikin Park,pythag_v1,pooled,86.0,85.0,41.0,40.0,4.489307216079467,4.693190711225099,4.633157495182294,4.779498958596928,0.47969164638772394,0.48577690558042036,0.5281306715063521,0.522053491478254,0.477946508521746,0.525594084972198,Houston Astros,0.522053491478254,4.0,5.0,0.0,L,False,split
824339,2026-06-29,Miami Marlins,Colorado Rockies,Coors Field,pythag_v1,pooled,84.0,84.0,40.0,39.0,4.533320031923384,4.9695945417273055,4.3960651299626,4.347045522119462,0.4580619783490328,0.5051299633569762,0.5281306715063521,0.4810026289211493,0.5189973710788507,0.49979502749926985,Miami Marlins,0.5189973710788507,7.0,10.0,0.0,W,False,split
824420,2026-06-29,Texas Rangers,Cleveland Guardians,Progressive Field,pythag_v1,pooled,84.0,84.0,39.0,47.0,4.258810228001815,4.298025914276325,4.302927875060639,4.342143561335148,0.4958066553729802,0.4958494530543719,0.5281306715063521,0.5280880061183454,0.4719119938816546,0.5285286001027802,Cleveland Guardians,0.5280880061183454,3.0,6.0,0.0,L,False,split
824662,2026-06-29,San Diego Padres,Chicago Cubs,Wrigley Field,pythag_v1,pooled,84.0,82.0,40.0,38.0,4.660771012315541,4.464692580942992,4.2514717154077735,4.315828151051338,0.5196534597870034,0.4931269433813171,0.5281306715063521,0.5544803359239574,0.4455196640760426,0.538436344289329,Chicago Cubs,0.5544803359239574,3.0,2.0,1.0,W,False,split
824741,2026-06-29,Washington Nationals,Boston Red Sox,Fenway Park,pythag_v1,pooled,82.0,85.0,41.0,43.0,4.286125180754309,4.261372705506783,4.813645300060343,4.789255056157904,0.5026497071357099,0.5023239812579133,0.5281306715063521,0.5284553624486078,0.4715446375513922,0.4867996508942972,Boston Red Sox,0.5284553624486078,6.0,3.0,1.0,W,False,split
824822,2026-06-29,Chicago White Sox,Baltimore Orioles,Oriole Park at Camden Yards,pythag_v1,pooled,85.0,82.0,44.0,40.0,4.535596519572538,4.662425787865221,4.602956863922626,4.5138479530315365,0.48738516787547637,0.5089426676078137,0.5281306715063521,0.5065988947849063,0.4934011052150937,0.5689514205619016,Baltimore Orioles,0.5065988947849063,2.0,8.0,0.0,L,False,split
824986,2026-06-29,Los Angeles Dodgers,Athletics,Sutter Health Park,pythag_v1,pooled,84.0,84.0,41.0,44.0,4.533320031923384,4.798025914276325,4.807829835844952,4.062731796629266,0.47406018699915226,0.5764346262302162,0.5281306715063521,0.4257127402252833,0.5742872597747166,0.37045518508285596,Los Angeles Dodgers,0.5742872597747166,4.0,9.0,0.0,W,False,split
825065,2026-06-29,San Francisco Giants,Arizona Diamondbacks,Chase Field,pythag_v1,pooled,83.0,83.0,41.0,43.0,4.373385647844189,4.5260950074501,4.309346238977193,4.555651657696405,0.484302807837731,0.4745929641267639,0.5281306715063521,0.5378146483966629,0.46218535160333707,0.5417656758627702,Arizona Diamondbacks,0.5378146483966629,5.0,4.0,1.0,W,False,split
822793,2026-06-30,New York Mets,Toronto Blue Jays,Rogers Centre,pythag_v1,pooled,85.0,85.0,47.0,42.0,4.308981620621894,4.4650791815975035,4.284591376719455,4.508981620621894,0.48372545118858723,0.4766633599336708,0.5276110444177671,0.5346568082459727,0.4653431917540273,0.5331412350379588,Toronto Blue Jays,0.5346568082459727,0.0,3.0,0.0,L,False,split
823122,2026-06-30,Los Angeles Angels,Seattle Mariners,T-Mobile Park,pythag_v1,pooled,86.0,86.0,42.0,43.0,4.302627340910137,4.263792389453826,4.49680209819169,4.690976855473243,0.5041479882988541,0.4806691267358239,0.5276110444177671,0.5509503008126984,0.44904969918730164,0.5529931715876507,Seattle Mariners,0.5509503008126984,8.0,3.0,1.0,W,False,split
823445,2026-06-30,Pittsburgh Pirates,Philadelphia Phillies,Citizens Bank Park,pythag_v1,pooled,85.0,85.0,43.0,40.0,4.455323084036528,4.4650791815975035,4.772396254768235,4.616298693792625,0.4989992804537132,0.5152096071194746,0.5276110444177671,0.5114221528611436,0.48857784713885644,0.5151249184717106,Philadelphia Phillies,0.5114221528611436,8.0,0.0,1.0,W,False,split
823528,2026-06-30,Detroit Tigers,New York Yankees,Yankee Stadium,pythag_v1,pooled,84.0,85.0,38.0,41.0,4.65853545209553,4.183045256017099,4.3382499133048205,4.333371864524333,0.5490964721717241,0.5005147149682765,0.5276110444177671,0.5757910096486953,0.42420899035130466,0.5868262956817334,New York Yankees,0.5757910096486953,3.0,9.0,0.0,L,False,split
823768,2026-06-30,Cincinnati Reds,Milwaukee Brewers,American Family Field,pythag_v1,pooled,82.0,83.0,44.0,42.0,4.759115011027169,4.155154614987565,4.390843508509794,4.651927252352158,0.5617711070995149,0.4735992641686537,0.5276110444177671,0.6141074668370162,0.3858925331629838,0.6144510007630047,Milwaukee Brewers,0.6141074668370162,7.0,2.0,1.0,W,False,split
824096,2026-06-30,Tampa Bay Rays,Kansas City Royals,Kauffman Stadium,pythag_v1,pooled,85.0,81.0,41.0,38.0,4.367518205987747,4.708981620621893,4.499210110584518,4.379807125509891,0.4656152519107303,0.5123029678702434,0.5276110444177671,0.48090389650064563,0.5190961034993544,0.5404150896936585,Tampa Bay Rays,0.5190961034993544,4.0,10.0,0.0,W,False,split
824175,2026-06-30,Minnesota Twins,Houston Astros,Daikin Park,pythag_v1,pooled,87.0,86.0,42.0,41.0,4.489571170181102,4.697300638780136,4.637578797220816,4.778355496249943,0.47931870529872,0.4863223196571161,0.5276110444177671,0.5206154608694121,0.4793845391305879,0.5242369204475218,Houston Astros,0.5206154608694121,6.0,4.0,1.0,W,False,split
824338,2026-06-30,Miami Marlins,Colorado Rockies,Coors Field,pythag_v1,pooled,85.0,85.0,41.0,40.0,4.548006010865796,4.996786498670673,4.426054791353601,4.3626401572072595,0.45705254679525864,0.5066018931577893,0.5276110444177671,0.4779975596284754,0.5220024403715247,0.49519840566025997,Miami Marlins,0.5220024403715247,3.0,14.0,0.0,W,False,split
824418,2026-06-30,Texas Rangers,Cleveland Guardians,Progressive Field,pythag_v1,pooled,85.0,85.0,40.0,48.0,4.255323084036528,4.308981620621894,4.313859669402381,4.3382499133048205,0.4942673627706084,0.497420636655038,0.5276110444177671,0.5244661051059702,0.47553389489402975,0.5232780766666547,Cleveland Guardians,0.5244661051059702,2.0,4.0,0.0,L,False,split
824661,2026-06-30,San Diego Padres,Chicago Cubs,Wrigley Field,pythag_v1,pooled,85.0,83.0,41.0,39.0,4.655323084036527,4.455323084036528,4.243060257278267,4.312025774519646,0.5200788146579006,0.49262424277115646,0.5276110444177671,0.5548830445208455,0.44511695547915453,0.540518664153856,Chicago Cubs,0.5548830445208455,9.0,7.0,1.0,W,False,split
824742,2026-06-30,Washington Nationals,Boston Red Sox,Fenway Park,pythag_v1,pooled,83.0,86.0,42.0,44.0,4.297247449396493,4.257838582401419,4.807481709842175,4.797772971978098,0.5042148628404725,0.5009248571051729,0.5276110444177671,0.5308898770717062,0.4691101229282938,0.49300282462239897,Boston Red Sox,0.5308898770717062,1.0,8.0,0.0,L,False,split
824819,2026-06-30,Chicago White Sox,Baltimore Orioles,Oriole Park at Camden Yards,pythag_v1,pooled,86.0,83.0,45.0,41.0,4.525928311783923,4.681268117609166,4.622370602105853,4.504144001120631,0.4845659585866253,0.511851526338265,0.5276110444177671,0.500346469374162,0.49965353062583795,0.5585202491728782,Baltimore Orioles,0.500346469374162,3.0,9.0,0.0,L,False,split
824907,2026-06-30,St. Louis Cardinals,Atlanta Braves,Truist Park,pythag_v1,pooled,82.0,81.0,38.0,37.0,4.595748674393506,4.16010511003707,4.47930961307208,4.519110608096956,0.5454373349950526,0.49595291709926254,0.5276110444177671,0.5766405375302258,0.4233594624697742,0.5412261778892755,Atlanta Braves,0.5766405375302258,3.0,5.0,0.0,L,False,split
824984,2026-06-30,Los Angeles Dodgers,Athletics,Sutter Health Park,pythag_v1,pooled,85.0,85.0,42.0,45.0,4.533371864524333,4.821176742573113,4.830932840134088,4.065079181597503,0.47186968169611015,0.5783173238633237,0.5276110444177671,0.42117464661162857,0.5788253533883714,0.36487896018723737,Los Angeles Dodgers,0.5788253533883714,3.0,9.0,0.0,W,False,split
825066,2026-06-30,San Francisco Giants,Arizona Diamondbacks,Chase Field,pythag_v1,pooled,84.0,84.0,42.0,44.0,4.379123687389648,4.526182510919059,4.310496236409255,4.560496236409255,0.48489326520134013,0.474229733794603,0.5276110444177671,0.5382460935388335,0.46175390646116654,0.5437445279042002,Arizona Diamondbacks,0.5382460935388335,8.0,2.0,1.0,W,False,split
822791,2026-07-01,New York Mets,Toronto Blue Jays,Rogers Centre,pythag_v1,pooled,86.0,86.0,48.0,43.0,4.293160683022214,4.463063595643574,4.283451945158136,4.492189809235806,0.48225087153670065,0.47824540032730073,0.5264723378941106,0.5304710612378065,0.4695289387621935,0.5277670806138387,Toronto Blue Jays,0.5304710612378065,9.0,3.0,1.0,W,False,split
823446,2026-07-01,Pittsburgh Pirates,Philadelphia Phillies,Citizens Bank Park,pythag_v1,pooled,86.0,86.0,44.0,41.0,4.477626702439689,4.448500488847457,4.7543257315659035,4.637820877196972,0.5029856468202861,0.5113487474847209,0.5264723378941106,0.5181241558595103,0.4818758441404897,0.5295709049490099,Philadelphia Phillies,0.5181241558595103,10.0,6.0,1.0,W,False,split
823530,2026-07-01,Detroit Tigers,New York Yankees,Yankee Stadium,pythag_v1,pooled,85.0,86.0,39.0,42.0,4.655566344890615,4.211663905866224,4.365976217002796,4.331995634478525,0.5457161039103665,0.5035746104944634,0.5264723378941106,0.5683362571584739,0.4316637428415261,0.5753034836073952,New York Yankees,0.5683362571584739,2.0,6.0,0.0,L,False,split
823767,2026-07-01,Cincinnati Reds,Milwaukee Brewers,American Family Field,pythag_v1,pooled,83.0,84.0,45.0,43.0,4.775325619224513,4.149709855677715,4.384270101483216,4.668583826973412,0.563892647156213,0.4712857067908908,0.5264723378941106,0.617263114998824,0.382736885001176,0.6221988654788491,Milwaukee Brewers,0.617263114998824,4.0,2.0,1.0,W,False,split
824094,2026-07-01,Tampa Bay Rays,Kansas City Royals,Kauffman Stadium,pythag_v1,pooled,86.0,82.0,42.0,39.0,4.3708305859348355,4.739762624769787,4.531639112388991,4.383124260903842,0.46299473464523877,0.5152400641605395,0.5264723378941106,0.47420220279327,0.52579779720673,0.5294030689207242,Tampa Bay Rays,0.52579779720673,0.0,4.0,0.0,W,False,split
824174,2026-07-01,Minnesota Twins,Houston Astros,Daikin Park,pythag_v1,pooled,88.0,87.0,43.0,42.0,4.501880291839308,4.698995676454692,4.6395705347950535,4.7893289889013335,0.4804044978192689,0.4854699984138995,0.5264723378941106,0.5214125600896219,0.4785874399103781,0.5279389919824091,Houston Astros,0.5214125600896219,3.0,8.0,0.0,L,False,split
824337,2026-07-01,Miami Marlins,Colorado Rockies,Coors Field,pythag_v1,pooled,86.0,86.0,42.0,41.0,4.5455878674882335,5.0455878674882335,4.477626702439689,4.361121848070757,0.452401199075988,0.5120591101145804,0.5264723378941106,0.4667414700251855,0.5332585299748145,0.47665706344589637,Miami Marlins,0.5332585299748145,6.0,3.0,1.0,L,False,split
824419,2026-07-01,Texas Rangers,Cleveland Guardians,Progressive Field,pythag_v1,pooled,86.0,86.0,41.0,49.0,4.249471362633864,4.3125781587503695,4.317432527682408,4.331995634478525,0.4932562568867928,0.4984594110856982,0.5264723378941106,0.5212806927254111,0.4787193072745889,0.5197348853022992,Cleveland Guardians,0.5212806927254111,9.0,4.0,1.0,W,False,split
824660,2026-07-01,San Diego Padres,Chicago Cubs,Wrigley Field,pythag_v1,pooled,86.0,84.0,42.0,40.0,4.681510197585321,4.472772333507651,4.261721081875373,4.340152454424392,0.5208555308904403,0.49165762732272933,0.5264723378941106,0.5554785293571299,0.44452147064287006,0.5440192164822183,Chicago Cubs,0.5554785293571299,23.0,3.0,1.0,W,False,split
824740,2026-07-01,Washington Nationals,Boston Red Sox,Fenway Park,pythag_v1,pooled,84.0,87.0,43.0,45.0,4.286230885796941,4.281328925012628,4.827976331896503,4.784498071026937,0.5005235204733971,0.5041385776218329,0.5264723378941106,0.5228660025069026,0.4771339974930974,0.4806910744689833,Boston Red Sox,0.5228660025069026,2.0,10.0,0.0,L,False,split
824818,2026-07-01,Chicago White Sox,Baltimore Orioles,Oriole Park at Camden Yards,pythag_v1,pooled,87.0,84.0,46.0,42.0,4.523628505809546,4.7072033850366,4.6489759838361575,4.501917160306745,0.4818088968116596,0.5147014742415197,0.5264723378941106,0.49359261660559595,0.506407383394404,0.5480429498507763,Chicago White Sox,0.506407383394404,6.0,1.0,1.0,L,False,split
824905,2026-07-01,St. Louis Cardinals,Atlanta Braves,Truist Park,pythag_v1,pooled,83.0,82.0,39.0,38.0,4.593059609372296,4.1694142891752515,4.487084656943446,4.5167876272404754,0.5441573067978837,0.49698152246238664,0.5264723378941106,0.5732572286736132,0.4267427713263868,0.5373619770698591,Atlanta Braves,0.5732572286736132,5.0,1.0,1.0,W,False,split
824985,2026-07-01,Los Angeles Dodgers,Athletics,Sutter Health Park,pythag_v1,pooled,86.0,86.0,43.0,46.0,4.531024760692117,4.846558741274641,4.856267479138719,4.065005343216389,0.469239636580208,0.5806579181227576,0.5264723378941106,0.41515780251767265,0.5848421974823274,0.3577553831434338,Los Angeles Dodgers,0.5848421974823274,7.0,1.0,1.0,L,False,split
825064,2026-07-01,San Francisco Giants,Arizona Diamondbacks,Chase Field,pythag_v1,pooled,85.0,85.0,43.0,45.0,4.401907808305249,4.518980979036956,4.304346832695493,4.582395613183298,0.487993628154975,0.47139336788707437,0.5264723378941106,0.5430197120759037,0.4569802879240963,0.5542717470090455,Arizona Diamondbacks,0.5430197120759037,4.0,6.0,0.0,L,False,split
822884,2026-07-02,Detroit Tigers,Texas Rangers,Globe Life Field,pythag_v1,pooled,87.0,87.0,37.0,43.0,4.32085501650719,4.359502359502359,4.378826030999944,4.325685934381586,0.49592623109004486,0.5055858122509931,0.5274336283185841,0.5177937858129963,0.4822062141870037,0.5275201606906478,Texas Rangers,0.5177937858129963,10.0,4.0,1.0,W,False,split
823119,2026-07-02,Los Angeles Angels,Seattle Mariners,T-Mobile Park,pythag_v1,pooled,87.0,87.0,43.0,44.0,4.3305168522559825,4.2677149198888324,4.499598977859847,4.716990282207673,0.5066829284713152,0.4784273306396464,0.5274336283185841,0.555500953393316,0.44449904660668405,0.5607020362080057,Seattle Mariners,0.555500953393316,1.0,0.0,1.0,W,False,split
823442,2026-07-02,Pittsburgh Pirates,Philadelphia Phillies,Citizens Bank Park,pythag_v1,pooled,87.0,87.0,45.0,42.0,4.509260813608639,4.460951634864678,4.765299460951635,4.668681103463712,0.5049276307584224,0.5093702267861504,0.5274336283185841,0.5230014270347043,0.4769985729652957,0.5354675412240831,Philadelphia Phillies,0.5230014270347043,1.0,6.0,0.0,L,False,split
823765,2026-07-02,Cincinnati Reds,Milwaukee Brewers,American Family Field,pythag_v1,pooled,84.0,85.0,46.0,44.0,4.776553864789158,4.144200923612688,4.377643845936529,4.670326772765797,0.5646060819256051,0.4704258943668291,0.5274336283185841,0.6196720789476982,0.38032792105230184,0.6239856303333275,Milwaukee Brewers,0.6196720789476982,2.0,7.0,0.0,L,False,split
823935,2026-07-02,San Diego Padres,Los Angeles Dodgers,UNIQLO Field at Dodger Stadium,pythag_v1,pooled,87.0,85.0,40.0,41.0,4.842594146941972,4.084140040661779,4.260570675204821,4.4361804313023825,0.5773052926865019,0.4815296950751473,0.5274336283185841,0.6213966985981261,0.3786033014018739,0.5747172604026783,Los Angeles Dodgers,0.6213966985981261,12.0,7.0,1.0,W,False,split
824093,2026-07-02,Tampa Bay Rays,Kansas City Royals,Kauffman Stadium,pythag_v1,pooled,87.0,83.0,43.0,40.0,4.354671441627963,4.741144871579654,4.5340738345664455,4.3665861498373815,0.461177315762422,0.5172131903358556,0.5274336283185841,0.4713715721788334,0.5286284278211666,0.5212276319445652,Tampa Bay Rays,0.5286284278211666,2.0,5.0,0.0,W,False,split
824335,2026-07-02,Miami Marlins,Colorado Rockies,Coors Field,pythag_v1,pooled,87.0,87.0,43.0,42.0,4.557569992352601,5.040661779792214,4.475444388487866,4.373995113125548,0.4540380045679943,0.5104884084680842,0.5274336283185841,0.47091202635402346,0.5290879736459766,0.4812483276673613,Miami Marlins,0.5290879736459766,14.0,4.0,1.0,L,False,split
824416,2026-07-02,Chicago White Sox,Cleveland Guardians,Progressive Field,pythag_v1,pooled,87.0,85.0,42.0,43.0,4.277376755637625,4.316024098632794,4.636180431302383,4.514229211790187,0.4958850099696237,0.5121928803222595,0.5274336283185841,0.5111489777022593,0.4888510222977407,0.5521799799683244,Cleveland Guardians,0.5111489777022593,6.0,5.0,1.0,W,False,split
824906,2026-07-02,St. Louis Cardinals,Atlanta Braves,Truist Park,pythag_v1,pooled,84.0,83.0,40.0,39.0,4.600083276553865,4.158906805965629,4.474960534073834,4.524221617817677,0.545995727596075,0.49499145217719254,0.5274336283185841,0.5779550400522497,0.42204495994775026,0.5438836703460987,Atlanta Braves,0.5779550400522497,5.0,11.0,0.0,L,False,split
822714,2026-07-03,Pittsburgh Pirates,Washington Nationals,Nationals Park,pythag_v1,pooled,88.0,88.0,42.0,43.0,4.862405615856536,4.780674846625766,4.775867154318075,4.655674846625766,0.507754726113109,0.5116589608873224,0.5275821596244131,0.5236867190995327,0.4763132809004673,0.5001624996032619,Washington Nationals,0.5236867190995327,9.0,5.0,1.0,W,False,split
823120,2026-07-03,Toronto Blue Jays,Seattle Mariners,T-Mobile Park,pythag_v1,pooled,88.0,87.0,44.0,38.0,4.3191363850873055,4.251828692779613,4.32550902462879,4.465605642986278,0.5071851377674393,0.485421311626595,0.5275821596244131,0.5492187373309358,0.45078126266906415,0.5567851883897289,Seattle Mariners,0.5492187373309358,0.0,2.0,0.0,L,False,split
823527,2026-07-03,Minnesota Twins,New York Yankees,Yankee Stadium,pythag_v1,pooled,86.0,88.0,40.0,43.0,4.652331883971648,4.230001786884269,4.665290231241151,4.790290231241151,0.5434288081015505,0.48790562331484894,0.5275821596244131,0.5824847107635602,0.41751528923643977,0.5790620575760523,New York Yankees,0.5824847107635602,5.0,2.0,1.0,W,False,split
823933,2026-07-03,San Diego Padres,Los Angeles Dodgers,UNIQLO Field at Dodger Stadium,pythag_v1,pooled,88.0,86.0,41.0,42.0,4.8816363850873055,4.102790231241151,4.278545476204657,4.47757460241825,0.5788558136706808,0.47921019732967884,0.5275821596244131,0.6252110255484632,0.3747889744515368,0.5825970131887556,Los Angeles Dodgers,0.6252110255484632,4.0,3.0,1.0,W,False,split
824013,2026-07-03,Boston Red Sox,Los Angeles Angels,Angel Stadium,pythag_v1,pooled,88.0,85.0,43.0,41.0,4.482597923548844,4.70375176970269,4.284782283405656,4.318928624869071,0.47798211584358025,0.4963685998456606,0.5275821596244131,0.5092084792103148,0.49079152078968524,0.4882941589637127,Los Angeles Angels,0.5092084792103148,2.0,5.0,0.0,L,False,split
824173,2026-07-03,Tampa Bay Rays,Houston Astros,Daikin Park,pythag_v1,pooled,89.0,84.0,44.0,41.0,4.5042122875510024,4.724307981330907,4.541080235775292,4.359707686755684,0.47818741211508364,0.5186390178654573,0.5275821596244131,0.4871389265284935,0.5128610734715064,0.4991984291116227,Tampa Bay Rays,0.5128610734715064,1.0,3.0,0.0,W,False,split
824336,2026-07-03,San Francisco Giants,Colorado Rockies,Coors Field,pythag_v1,pooled,88.0,86.0,44.0,46.0,4.607597923548844,5.040290231241152,4.3222347965930075,4.589225087855143,0.459028247428737,0.47260555056247155,0.5275821596244131,0.5139646378850533,0.4860353621149467,0.4942216235154684,Colorado Rockies,0.5139646378850533,15.0,3.0,1.0,W,False,split
824417,2026-07-03,Chicago White Sox,Cleveland Guardians,Progressive Field,pythag_v1,pooled,88.0,86.0,43.0,44.0,4.290290231241151,4.323944077394997,4.64262314610757,4.526118291738638,0.4964253466828955,0.5116252015157554,0.5275821596244131,0.5124056314857915,0.48759436851420845,0.5535681138932932,Cleveland Guardians,0.5124056314857915,4.0,3.0,1.0,W,False,split
824498,2026-07-03,Baltimore Orioles,Cincinnati Reds,Great American Ball Park,pythag_v1,pooled,86.0,88.0,41.0,41.0,4.395050330573589,4.662040621835725,4.540290231241151,4.698944077394997,0.4730454283442049,0.4842914730480703,0.5275821596244131,0.5163373406797398,0.4836626593202602,0.5299686616220838,Cincinnati Reds,0.5163373406797398,0.0,3.0,0.0,L,False,split
824659,2026-07-03,St. Louis Cardinals,Chicago Cubs,Wrigley Field,pythag_v1,pooled,87.0,84.0,43.0,40.0,4.779615304822026,4.47526747873507,4.5116684710694095,4.531276314206664,0.5300644169785534,0.4980160101766936,0.5275821596244131,0.5594128964201672,0.4405871035798328,0.5406476700772472,Chicago Cubs,0.5594128964201672,1.0,17.0,0.0,L,False,split
824904,2026-07-03,New York Mets,Atlanta Braves,Truist Park,pythag_v1,pooled,85.0,87.0,41.0,44.0,4.606733502917851,4.196977405356876,4.286861681633621,4.5235766574790315,0.5425152439312738,0.47543007038571206,0.5275821596244131,0.5936975826245166,0.40630241737548345,0.5775311575467759,Atlanta Braves,0.5936975826245166,5.0,3.0,1.0,W,False,split
824982,2026-07-03,Miami Marlins,Athletics,Sutter Health Park,pythag_v1,pooled,87.0,88.0,44.0,43.0,4.552562164725408,4.83758631931478,4.477790231241151,4.424905615856536,0.4722465414443684,0.5054352172657346,0.5275821596244131,0.4943929786202268,0.5056070213797732,0.4936952643236701,Miami Marlins,0.5056070213797732,5.0,12.0,0.0,W,False,split
825062,2026-07-03,Milwaukee Brewers,Arizona Diamondbacks,Chase Field,pythag_v1,pooled,86.0,85.0,44.0,38.0,4.409613437369706,4.535827029602716,4.767709112673948,4.162831063893461,0.4870920342393435,0.5617523849268484,0.5275821596244131,0.45277130414609407,0.5472286958539059,0.48999034321292845,Milwaukee Brewers,0.5472286958539059,4.0,7.0,0.0,W,False,split
822716,2026-07-04,Pittsburgh Pirates,Washington Nationals,Nationals Park,pythag_v1,pooled,89.0,89.0,43.0,44.0,4.883445412039106,4.782966943139584,4.778182254144369,4.677703785244848,0.5095102524658115,0.5097219521711547,0.5270821199767035,0.5268709584114427,0.4731290415885573,0.5075619311070102,Washington Nationals,0.5268709584114427,1.0,7.0,0.0,L,False,split
822882,2026-07-04,Detroit Tigers,Texas Rangers,Globe Life Field,pythag_v1,pooled,88.0,88.0,38.0,44.0,4.354038899596986,4.363654284212371,4.3828850534431405,4.358846591904679,0.49899078020328896,0.5025160989809845,0.5270821199767035,0.5235658365290031,0.4764341634709969,0.5389543525926063,Texas Rangers,0.5235658365290031,0.0,3.0,0.0,L,False,split
823118,2026-07-04,Toronto Blue Jays,Seattle Mariners,T-Mobile Park,pythag_v1,pooled,89.0,88.0,45.0,39.0,4.299713354622838,4.242297086680255,4.315577361135448,4.4453850534431405,0.5061500775664443,0.4864451391796875,0.5270821199767035,0.5466808778006755,0.45331912219932446,0.5530889231624266,Seattle Mariners,0.5466808778006755,11.0,0.0,1.0,W,False,split
823526,2026-07-04,Minnesota Twins,New York Yankees,Yankee Stadium,pythag_v1,pooled,87.0,89.0,41.0,44.0,4.655266140657841,4.220483531962189,4.653780340268771,4.792536321130015,0.5447376272670571,0.4865619286246905,0.5270821199767035,0.5845864639783436,0.4154135360216564,0.5840638241671433,New York Yankees,0.5845864639783436,4.0,11.0,0.0,L,False,split
823932,2026-07-04,San Diego Padres,Los Angeles Dodgers,UNIQLO Field at Dodger Stadium,pythag_v1,pooled,89.0,87.0,42.0,43.0,4.8786607230438905,4.098756416823795,4.2736236285805465,4.476522179305184,0.5790226196250486,0.478791890836919,0.5270821199767035,0.6252940443188749,0.3747059556811251,0.5841935976467578,Los Angeles Dodgers,0.6252940443188749,3.0,0.0,1.0,W,False,split
824012,2026-07-04,Boston Red Sox,Los Angeles Angels,Angel Stadium,pythag_v1,pooled,89.0,86.0,44.0,42.0,4.471962158450589,4.70641191921614,4.289515005418316,4.3089324811464715,0.47663943643076534,0.49793370612806237,0.5270821199767035,0.505797113229134,0.494202886770866,0.48328943032115634,Los Angeles Angels,0.505797113229134,1.0,8.0,0.0,L,False,split
824092,2026-07-04,Philadelphia Phillies,Kansas City Royals,Kauffman Stadium,pythag_v1,pooled,88.0,88.0,44.0,42.0,4.349231207289294,4.7482696688277555,4.4982696688277555,4.474231207289294,0.45992625045986896,0.5024513866313268,0.5270821199767035,0.4845023224310905,0.5154976775689095,0.5142015885326197,Philadelphia Phillies,0.5154976775689095,1.0,6.0,0.0,W,False,split
824171,2026-07-04,Tampa Bay Rays,Houston Astros,Daikin Park,pythag_v1,pooled,90.0,85.0,45.0,42.0,4.488762338648444,4.7173337672198725,4.5348297127618205,4.344585810322796,0.4772930939406675,0.5195970812528247,0.5270821199767035,0.4847836898331647,0.5152163101668352,0.49597987449557135,Tampa Bay Rays,0.5152163101668352,10.0,8.0,1.0,L,False,split
824334,2026-07-04,San Francisco Giants,Colorado Rockies,Coors Field,pythag_v1,pooled,89.0,87.0,45.0,47.0,4.658565029263986,5.03177077089078,4.317101889450112,4.640773387034653,0.46480131190554674,0.4669724164897053,0.5270821199767035,0.5249067575988098,0.4750932424011902,0.5149818344663915,Colorado Rockies,0.5249067575988098,4.0,6.0,0.0,L,False,split
824415,2026-07-04,Chicago White Sox,Cleveland Guardians,Progressive Field,pythag_v1,pooled,89.0,87.0,44.0,45.0,4.290143976632407,4.318852110603699,4.635942469160256,4.524831358049146,0.4969488063863444,0.5110967653428401,0.5270821199767035,0.5129559307875865,0.4870440692124135,0.5554071313647676,Cleveland Guardians,0.5129559307875865,1.0,3.0,0.0,L,False,split
824499,2026-07-04,Baltimore Orioles,Cincinnati Reds,Great American Ball Park,pythag_v1,pooled,87.0,89.0,42.0,42.0,4.375072903942866,4.655266140657841,4.534163115388388,4.677703785244848,0.47163077781329416,0.48574504492618603,0.5270821199767035,0.512964839581641,0.48703516041835904,0.5248341202348936,Cincinnati Reds,0.512964839581641,5.0,8.0,0.0,L,False,split
824658,2026-07-04,St. Louis Cardinals,Chicago Cubs,Wrigley Field,pythag_v1,pooled,88.0,85.0,44.0,41.0,4.762692745750832,4.536731207289294,4.573854103005723,4.515317517639869,0.5222228035749914,0.5058926422015912,0.5270821199767035,0.5433441227665804,0.4566558772334196,0.5131007669896688,Chicago Cubs,0.5433441227665804,0.0,3.0,0.0,L,False,split
